species,lineage,IUCN_status,captivity_flag,left_time_boundary_0,right_time_boundary_0,lambda_0,left_time_boundary_1,right_time_boundary_1,lambda_1,left_time_boundary_2,right_time_boundary_2,lambda_2,left_time_boundary_3,right_time_boundary_3,lambda_3,left_time_boundary_4,right_time_boundary_4,lambda_4,left_time_boundary_5,right_time_boundary_5,lambda_5,left_time_boundary_6,right_time_boundary_6,lambda_6,left_time_boundary_7,right_time_boundary_7,lambda_7,left_time_boundary_8,right_time_boundary_8,lambda_8,left_time_boundary_9,right_time_boundary_9,lambda_9,left_time_boundary_10,right_time_boundary_10,lambda_10,left_time_boundary_11,right_time_boundary_11,lambda_11,left_time_boundary_12,right_time_boundary_12,lambda_12,left_time_boundary_13,right_time_boundary_13,lambda_13,left_time_boundary_14,right_time_boundary_14,lambda_14,left_time_boundary_15,right_time_boundary_15,lambda_15,left_time_boundary_16,right_time_boundary_16,lambda_16,left_time_boundary_17,right_time_boundary_17,lambda_17,left_time_boundary_18,right_time_boundary_18,lambda_18,left_time_boundary_19,right_time_boundary_19,lambda_19,left_time_boundary_20,right_time_boundary_20,lambda_20,left_time_boundary_21,right_time_boundary_21,lambda_21,left_time_boundary_22,right_time_boundary_22,lambda_22,left_time_boundary_23,right_time_boundary_23,lambda_23,left_time_boundary_24,right_time_boundary_24,lambda_24,left_time_boundary_25,right_time_boundary_25,lambda_25,left_time_boundary_26,right_time_boundary_26,lambda_26,left_time_boundary_27,right_time_boundary_27,lambda_27,left_time_boundary_28,right_time_boundary_28,lambda_28,left_time_boundary_29,right_time_boundary_29,lambda_29,left_time_boundary_30,right_time_boundary_30,lambda_30,left_time_boundary_31,right_time_boundary_31,lambda_31
Equus_caballus,Mammals,DD/NE,likely,0.0,2.26814e-05,4051.54,2.26814e-05,4.9213e-05,4051.54,4.9213e-05,8.02484e-05,112.769,8.02484e-05,0.000116552,330.14,0.000116552,0.000159018,339.008,0.000159018,0.000208693,273.934,0.000208693,0.0002668,369.881,0.0002668,0.00033477,734.437,0.00033477,0.000414279,1581.85,0.000414279,0.000507284,2936.71,0.000507284,0.000616077,3831.41,0.000616077,0.000743338,2924.05,0.000743338,0.000892201,1496.45,0.000892201,0.00106633,793.815,0.00106633,0.00127002,569.92,0.00127002,0.00150829,537.502,0.00150829,0.00178701,595.998,0.00178701,0.00211303,710.422,0.00211303,0.0024944,834.548,0.0024944,0.00294051,889.202,0.00294051,0.00346234,830.7,0.00346234,0.00407275,688.021,0.00407275,0.00478678,491.699,0.00478678,0.00562202,269.041,0.00562202,0.00659904,107.379,0.00659904,0.00774191,42.6243,0.00774191,0.00907878,28.5959,0.00907878,0.0106426,138.274,0.0106426,0.0124718,138.274,0.0124718,0.0146116,39.9314,0.0146116,0.0171146,39.9314,0.0171146,inf,39.9314
Erethizon_dorsatum,Mammals,LC,no,0.0,1.88566e-05,1084.47,1.88566e-05,4.09141e-05,1084.47,4.09141e-05,6.67159e-05,3214.24,6.67159e-05,9.68975e-05,1903.78,9.68975e-05,0.000132202,1064.48,0.000132202,0.0001735,775.66,0.0001735,0.000221809,699.403,0.000221809,0.000278317,760.923,0.000278317,0.000344418,857.935,0.000344418,0.00042174,943.866,0.00042174,0.000512187,976.152,0.000512187,0.000617987,946.228,0.000617987,0.000741747,895.776,0.000741747,0.000886515,869.68,0.000886515,0.00105586,892.463,0.00105586,0.00125395,959.898,0.00125395,0.00148566,1037.83,0.00148566,0.00175671,1066.37,0.00175671,0.00207376,998.89,0.00207376,0.00244464,851.391,0.00244464,0.00287848,692.564,0.00287848,0.00338595,584.263,0.00338595,0.00397958,536.112,0.00397958,0.00467397,504.887,0.00467397,0.00548623,435.319,0.00548623,0.00643637,325.41,0.00643637,0.0075478,234.417,0.0075478,0.0088479,337.697,0.0088479,0.0103687,337.697,0.0103687,0.0121476,18.7965,0.0121476,0.0142285,18.7965,0.0142285,inf,18.7965
Eretmochelys_imbricata,Turtles,,,0.0,1.36387e-05,4516.3,1.36387e-05,2.95926e-05,4516.3,2.95926e-05,4.82547e-05,802.73,4.82547e-05,7.00847e-05,720.715,7.00847e-05,9.56203e-05,832.871,9.56203e-05,0.000125491,998.574,0.000125491,0.000160431,1072.16,0.000160431,0.000201303,1081.14,0.000201303,0.000249113,1139.29,0.000249113,0.000305039,1310.49,0.000305039,0.000370458,1554.47,0.000370458,0.000446982,1803.28,0.000446982,0.000536496,1988.54,0.000536496,0.000641205,2031.4,0.000641205,0.000763688,1897.12,0.000763688,0.000906962,1635.64,0.000906962,0.00107456,1356.44,0.00107456,0.0012706,1139.09,0.0012706,0.00149993,994.48,0.00149993,0.00176818,903.24,0.00176818,0.00208196,839.663,0.00208196,0.00244902,777.806,0.00244902,0.00287838,697.995,0.00287838,0.00338062,584.101,0.00338062,0.00396812,430.976,0.00396812,0.00465534,281.749,0.00465534,0.00545923,196.852,0.00545923,0.00639957,581.526,0.00639957,0.00749953,581.526,0.00749953,0.00878622,16.5748,0.00878622,0.0102913,16.5748,0.0102913,inf,16.5748
Erinaceus_europaeus,Mammals,LC,no,0.0,7.5028e-06,215.559,7.5028e-06,1.62792e-05,215.559,1.62792e-05,2.65454e-05,24719.8,2.65454e-05,3.85542e-05,10784.7,3.85542e-05,5.26016e-05,9073.29,5.26016e-05,6.90335e-05,8051.34,6.90335e-05,8.82548e-05,4946.4,8.82548e-05,0.000110739,3104.36,0.000110739,0.00013704,2465.5,0.00013704,0.000167805,2371.72,0.000167805,0.000203792,2600.49,0.000203792,0.000245889,2844.24,0.000245889,0.000295131,2689.2,0.000295131,0.000352733,2192.27,0.000352733,0.000420112,1748.7,0.000420112,0.000498929,1552.04,0.000498929,0.000591124,1571.55,0.000591124,0.000698971,1698.88,0.000698971,0.000825124,1778.87,0.000825124,0.000972691,1667.56,0.000972691,0.00114531,1370.53,0.00114531,0.00134723,1042.44,0.00134723,0.00158342,779.51,0.00158342,0.00185971,544.299,0.00185971,0.0021829,335.128,0.0021829,0.00256095,206.11,0.00256095,0.00300317,163.132,0.00300317,0.00352046,613.947,0.00352046,0.00412556,613.947,0.00412556,0.00483338,21.1759,0.00483338,0.00566135,21.1759,0.00566135,inf,21.1759
Erithacus_rubecula,Birds,LC,no,0.0,3.94872e-05,34.5533,3.94872e-05,8.56774e-05,34.5533,8.56774e-05,0.000139708,272.927,0.000139708,0.000202911,339.822,0.000202911,0.000276843,282.974,0.000276843,0.000363324,272.557,0.000363324,0.000464485,272.077,0.000464485,0.000582819,264.752,0.000582819,0.000721239,261.695,0.000721239,0.000883157,275.66,0.000883157,0.00107256,306.739,0.00107256,0.00129411,356.097,0.00129411,0.00155328,423.564,0.00155328,0.00185643,505.709,0.00185643,0.00221105,595.582,0.00221105,0.00262586,679.163,0.00262586,0.00311109,730.499,0.00311109,0.00367868,717.936,0.00367868,0.00434263,633.388,0.00434263,0.00511928,505.541,0.00511928,0.00602776,376.309,0.00602776,0.00709046,270.161,0.00709046,0.00833355,191.616,0.00833355,0.00978766,136.727,0.00978766,0.0114886,99.2269,0.0114886,0.0134783,75.2465,0.0134783,0.0158057,64.1492,0.0158057,0.0185282,85.3866,0.0185282,0.0217129,85.3866,0.0217129,0.0254381,22.9301,0.0254381,0.0297957,22.9301,0.0297957,inf,22.9301
Erpetoichthys_calabaricus,Ray-finned fishes,NT,no,0.0,3.0881e-05,385.587,3.0881e-05,6.70041e-05,385.587,6.70041e-05,0.000109259,1462.72,0.000109259,0.000158687,1515.97,0.000158687,0.000216505,1098.81,0.000216505,0.000284138,767.712,0.000284138,0.000363251,639.022,0.000363251,0.000455794,599.97,0.000455794,0.000564046,593.732,0.000564046,0.000690674,598.548,0.000690674,0.000838796,601.537,0.000838796,0.00101206,598.516,0.00101206,0.00121474,587.822,0.00121474,0.00145183,566.404,0.00145183,0.00172915,534.846,0.00172915,0.00205356,496.918,0.00205356,0.00243303,455.492,0.00243303,0.00287692,413.234,0.00287692,0.00339616,371.725,0.00339616,0.00400353,331.119,0.00400353,0.00471402,292.687,0.00471402,0.0055451,258.416,0.0055451,0.00651726,229.13,0.00651726,0.00765445,203.859,0.00765445,0.00898467,180.475,0.00898467,0.0105407,159.074,0.0105407,0.0123609,146.142,0.0123609,0.01449,248.021,0.01449,0.0169806,248.021,0.0169806,0.0198939,10.4563,0.0198939,0.0233018,10.4563,0.0233018,inf,10.4563
Eschrichtius_robustus,Mammals,LC,no,0.0,5.62638e-06,15.6393,5.62638e-06,1.22078e-05,15.6393,1.22078e-05,1.99065e-05,1363.62,1.99065e-05,2.8912e-05,1159.18,2.8912e-05,3.94462e-05,1681.15,3.94462e-05,5.17685e-05,2274.88,5.17685e-05,6.61826e-05,2725.18,6.61826e-05,8.30435e-05,3200.03,8.30435e-05,0.000102767,3686.73,0.000102767,0.000125838,4142.48,0.000125838,0.000152825,4499.22,0.000152825,0.000184393,4761.93,0.000184393,0.00022132,4975.62,0.00022132,0.000264516,5177.48,0.000264516,0.000315044,5323.76,0.000315044,0.000374149,5293.76,0.000374149,0.000443287,5017.09,0.000443287,0.000524161,4445.95,0.000524161,0.000618764,3638.63,0.000618764,0.000729425,2884.22,0.000729425,0.000858872,2296.45,0.000858872,0.00101029,1722.44,0.00101029,0.00118741,1107.54,0.00118741,0.0013946,575.682,0.0013946,0.00163696,252.491,0.00163696,0.00192047,114.771,0.00192047,0.00225209,76.8023,0.00225209,0.00264001,423.865,0.00264001,0.00309378,423.865,0.00309378,0.00362457,27.4923,0.00362457,0.00424547,27.4923,0.00424547,inf,27.4923
Esox_lucius,Ray-finned fishes,LC,no,0.0,2.96209e-05,1.19244,2.96209e-05,6.42698e-05,1.19244,6.42698e-05,0.000104801,165.687,0.000104801,0.000152211,267.002,0.000152211,0.00020767,298.483,0.00020767,0.000272543,419.177,0.000272543,0.000348428,631.684,0.000348428,0.000437194,877.76,0.000437194,0.000541029,999.491,0.000541029,0.000662489,935.849,0.000662489,0.000804567,800.202,0.000804567,0.000970764,697.993,0.000970764,0.00116517,656.22,0.00116517,0.00139258,662.135,0.00139258,0.00165859,685.086,0.00165859,0.00196976,691.245,0.00196976,0.00233375,654.964,0.00233375,0.00275952,572.328,0.00275952,0.00325757,469.893,0.00325757,0.00384016,376.582,0.00384016,0.00452165,299.845,0.00452165,0.00531882,234.795,0.00531882,0.00625131,176.343,0.00625131,0.00734209,124.253,0.00734209,0.00861803,84.6879,0.00861803,0.0101106,61.3134,0.0101106,0.0118564,53.8409,0.0118564,0.0138987,111.824,0.0138987,0.0162876,111.824,0.0162876,0.0190821,15.7598,0.0190821,0.0223509,15.7598,0.0223509,inf,15.7598
Eubalaena_glacialis,Mammals,CR,no,0.0,1.57544e-05,8720.33,1.57544e-05,3.41831e-05,8720.33,3.41831e-05,5.57401e-05,12475.3,5.57401e-05,8.09564e-05,9621.79,8.09564e-05,0.000110453,9637.66,0.000110453,0.000144957,9031.83,0.000144957,0.000185318,7598.0,0.000185318,0.00023253,5636.79,0.00023253,0.000287756,4045.21,0.000287756,0.000352357,2678.06,0.000352357,0.000427924,1678.92,0.000427924,0.000516319,1190.19,0.000516319,0.000619718,987.525,0.000619718,0.00074067,883.324,0.00074067,0.000882153,787.194,0.000882153,0.00104765,671.592,0.00104765,0.00124125,564.849,0.00124125,0.0014677,482.677,0.0014677,0.0017326,415.395,0.0017326,0.00204246,364.646,0.00204246,0.00240492,329.637,0.00240492,0.00282891,289.064,0.00282891,0.00332488,218.452,0.00332488,0.00390503,126.209,0.00390503,0.00458366,59.5449,0.00458366,0.00537749,32.8092,0.00537749,0.00630607,33.8694,0.00630607,0.00739228,397.299,0.00739228,0.00866288,397.299,0.00866288,0.0101492,22.651,0.0101492,0.0118877,22.651,0.0118877,inf,22.651
Eublepharis_macularius,Lepidosauria,LC,yes,0.0,2.70911e-05,6251.83,2.70911e-05,5.87809e-05,6251.83,5.87809e-05,9.585e-05,1221.25,9.585e-05,0.000139212,1504.7,0.000139212,0.000189934,985.212,0.000189934,0.000249266,591.139,0.000249266,0.00031867,414.865,0.00031867,0.000399856,259.009,0.000399856,0.000494822,161.288,0.000494822,0.000605909,129.203,0.000605909,0.000735853,144.353,0.000735853,0.000887855,200.329,0.000887855,0.00106566,302.048,0.00106566,0.00127365,438.646,0.00127365,0.00151694,561.223,0.00151694,0.00180153,605.092,0.00180153,0.00213443,557.516,0.00213443,0.00252384,468.864,0.00252384,0.00297936,391.109,0.00297936,0.00351219,341.424,0.00351219,0.00413548,313.85,0.00413548,0.00486456,298.774,0.00486456,0.00571742,287.088,0.00571742,0.00671504,269.433,0.00671504,0.00788201,241.642,0.00788201,0.00924707,208.636,0.00924707,0.0108438,184.821,0.0108438,0.0127117,304.79,0.0127117,0.0148966,304.79,0.0148966,0.0174524,13.9682,0.0174524,0.020442,13.9682,0.020442,inf,13.9682
Eudromia_elegans,Birds,NT,yes,0.0,6.14413e-05,537.734,6.14413e-05,0.000133312,537.734,0.000133312,0.000217383,439.302,0.000217383,0.000315726,310.394,0.000315726,0.000430761,265.852,0.000430761,0.000565324,255.038,0.000565324,0.00072273,256.168,0.00072273,0.000906854,260.404,0.000906854,0.00112223,267.574,0.00112223,0.00137417,277.647,0.00137417,0.00166888,287.248,0.00166888,0.00201362,293.425,0.00201362,0.00241687,293.941,0.00241687,0.00288857,289.232,0.00288857,0.00344035,281.46,0.00344035,0.00408579,272.632,0.00408579,0.00484079,263.738,0.00484079,0.00572396,254.992,0.00572396,0.00675704,246.298,0.00675704,0.00796549,237.332,0.00796549,0.00937907,227.555,0.00937907,0.0110326,216.203,0.0110326,0.0129668,201.981,0.0129668,0.0152294,183.539,0.0152294,0.017876,160.127,0.017876,0.0209719,133.126,0.0209719,0.0245934,107.807,0.0245934,0.0288295,91.9732,0.0288295,0.0337848,91.9732,0.0337848,0.0395812,8.38352,0.0395812,0.0463615,8.38352,0.0463615,inf,8.38352
Euleptes_europaea,Lepidosauria,DD/NE,no,0.0,1.45169e-05,21713.9,1.45169e-05,3.1498e-05,21713.9,3.1498e-05,5.13617e-05,2845.28,5.13617e-05,7.45972e-05,737.192,7.45972e-05,0.000101777,458.192,0.000101777,0.000133571,512.822,0.000133571,0.000170761,847.914,0.000170761,0.000214265,1495.88,0.000214265,0.000265153,1984.3,0.000265153,0.000324679,1773.54,0.000324679,0.000394311,1287.38,0.000394311,0.000475762,925.801,0.000475762,0.000571039,703.654,0.000571039,0.00068249,560.26,0.00068249,0.000812859,460.203,0.000812859,0.000965359,390.519,0.000965359,0.00114375,344.0,0.00114375,0.00135241,317.796,0.00135241,0.0015965,313.83,0.0015965,0.00188203,335.937,0.00188203,0.00221602,382.016,0.00221602,0.0026067,435.186,0.0026067,0.00306371,457.661,0.00306371,0.00359829,414.581,0.00359829,0.00422361,327.464,0.00422361,0.00495509,255.508,0.00495509,0.00581073,238.897,0.00581073,0.00681162,718.937,0.00681162,0.00798241,718.937,0.00798241,0.00935194,10.8327,0.00935194,0.0109539,10.8327,0.0109539,inf,10.8327
Eutrigla_gurnardus,Ray-finned fishes,DD/NE,no,0.0,6.42047e-05,302.222,6.42047e-05,0.000139308,302.222,0.000139308,0.00022716,182.036,0.00022716,0.000329926,354.442,0.000329926,0.000450135,405.494,0.000450135,0.00059075,339.637,0.00059075,0.000755235,306.954,0.000755235,0.000947641,290.99,0.000947641,0.00117271,276.358,0.00117271,0.00143598,268.767,0.00143598,0.00174394,263.725,0.00174394,0.00210418,257.325,0.00210418,0.00252557,247.334,0.00252557,0.00301849,236.01,0.00301849,0.00359508,225.747,0.00359508,0.00426955,215.771,0.00426955,0.00505851,204.851,0.00505851,0.0059814,193.451,0.0059814,0.00706095,181.502,0.00706095,0.00832375,167.087,0.00832375,0.00980091,149.515,0.00980091,0.0115288,130.842,0.0115288,0.01355,113.322,0.01355,0.0159144,97.4095,0.0159144,0.01868,81.8787,0.01868,0.0219152,65.4005,0.0219152,0.0256995,52.3982,0.0256995,0.0301261,70.4985,0.0301261,0.0353043,70.4985,0.0353043,0.0413614,6.60616,0.0413614,0.0484467,6.60616,0.0484467,inf,6.60616
Excalfactoria_chinensis,,,,0.0,8.17954e-05,92.5957,8.17954e-05,0.000177475,92.5957,0.000177475,0.000289397,83.6888,0.000289397,0.000420318,144.82,0.000420318,0.000573462,162.393,0.000573462,0.000752603,151.151,0.000752603,0.000962152,140.982,0.000962152,0.00120727,137.46,0.00120727,0.001494,139.374,0.001494,0.0018294,145.747,0.0018294,0.00222174,156.196,0.00222174,0.00268068,170.366,0.00268068,0.00321752,187.4,0.00321752,0.00384549,206.046,0.00384549,0.00458005,224.702,0.00458005,0.00543931,241.313,0.00543931,0.00644443,253.74,0.00644443,0.00762017,260.407,0.00762017,0.00899548,260.487,0.00899548,0.0106043,253.91,0.0106043,0.0124861,241.282,0.0124861,0.0146874,223.411,0.0146874,0.0172624,200.827,0.0172624,0.0202745,173.245,0.0202745,0.0237979,140.643,0.0237979,0.0279194,105.541,0.0279194,0.0327405,73.4151,0.0327405,0.03838,47.4901,0.03838,0.0449768,47.4901,0.0449768,0.0526934,4.10606,0.0526934,0.0617199,4.10606,0.0617199,inf,4.10606
Falco_biarmicus,Birds,LC,likely,0.0,1.85702e-05,610.678,1.85702e-05,4.02928e-05,610.678,4.02928e-05,6.57027e-05,655.506,6.57027e-05,9.54259e-05,728.728,9.54259e-05,0.000130195,752.998,0.000130195,0.000170865,712.157,0.000170865,0.00021844,668.339,0.00021844,0.000274091,636.713,0.000274091,0.000339188,632.093,0.000339188,0.000415335,660.522,0.000415335,0.000504408,724.664,0.000504408,0.000608602,823.192,0.000608602,0.000730482,952.537,0.000730482,0.000873052,1105.59,0.000873052,0.00103982,1266.72,0.00103982,0.0012349,1411.13,0.0012349,0.0014631,1507.29,0.0014631,0.00173003,1528.22,0.00173003,0.00204227,1462.49,0.00204227,0.00240752,1318.28,0.00240752,0.00283476,1117.33,0.00283476,0.00333453,884.002,0.00333453,0.00391914,635.806,0.00391914,0.00460298,400.68,0.00460298,0.00540291,222.069,0.00540291,0.00633862,117.463,0.00633862,0.00743317,71.1656,0.00743317,0.00871353,80.3465,0.00871353,0.0102112,80.3465,0.0102112,0.0119631,16.6314,0.0119631,0.0140125,16.6314,0.0140125,inf,16.6314
Falco_cherrug,Birds,EN,no,0.0,1.62645e-05,675.971,1.62645e-05,3.52899e-05,675.971,3.52899e-05,5.75449e-05,777.848,5.75449e-05,8.35776e-05,865.599,8.35776e-05,0.000114029,1522.84,0.000114029,0.00014965,2421.33,0.00014965,0.000191318,2589.84,0.000191318,0.000240059,2160.0,0.000240059,0.000297073,1704.15,0.000297073,0.000363766,1384.27,0.000363766,0.00044178,1200.85,0.00044178,0.000533036,1110.5,0.000533036,0.000639784,1080.19,0.000639784,0.000764651,1099.48,0.000764651,0.000910716,1168.42,0.000910716,0.00108157,1279.05,0.00108157,0.00128144,1403.25,0.00128144,0.00151522,1509.05,0.00151522,0.0017887,1587.68,0.0017887,0.00210859,1659.69,0.00210859,0.00248279,1707.43,0.00248279,0.00292051,1371.83,0.00292051,0.00343253,407.739,0.00343253,0.00403147,53.8101,0.00403147,0.00473207,10.28,0.00473207,0.00555161,4.54959,0.00555161,0.00651025,5.32773,0.00651025,0.00763163,72.5189,0.00763163,0.00894337,72.5189,0.00894337,0.0104778,33.1305,0.0104778,0.0122726,33.1305,0.0122726,inf,33.1305
Falco_naumanni,Birds,LC,no,0.0,4.24339e-05,244.003,4.24339e-05,9.20709e-05,244.003,9.20709e-05,0.000150134,224.96,0.000150134,0.000218053,297.388,0.000218053,0.000297501,232.245,0.000297501,0.000390436,217.495,0.000390436,0.000499146,225.953,0.000499146,0.00062631,253.477,0.00062631,0.000775061,286.301,0.000775061,0.000949061,307.908,0.000949061,0.0011526,322.785,0.0011526,0.00139069,334.787,0.00139069,0.00166919,349.978,0.00166919,0.00199497,372.912,0.00199497,0.00237605,405.529,0.00237605,0.00282181,448.558,0.00282181,0.00334325,500.239,0.00334325,0.0039532,553.609,0.0039532,0.00466669,599.612,0.00466669,0.00550129,627.108,0.00550129,0.00647757,612.23,0.00647757,0.00761957,524.714,0.00761957,0.00895543,375.822,0.00895543,0.010518,228.814,0.010518,0.0123459,128.84,0.0123459,0.0144841,73.9776,0.0144841,0.0169852,48.7764,0.0169852,0.0199108,76.8956,0.0199108,0.0233331,76.8956,0.0233331,0.0273364,9.0364,0.0273364,0.0320191,9.0364,0.0320191,inf,9.0364
Falco_peregrinus,Birds,LC,no,0.0,1.15331e-05,651.024,1.15331e-05,2.50239e-05,651.024,2.50239e-05,4.08048e-05,824.807,4.08048e-05,5.92646e-05,451.697,5.92646e-05,8.08578e-05,485.647,8.08578e-05,0.000106117,601.272,0.000106117,0.000135663,779.581,0.000135663,0.000170225,1000.42,0.000170225,0.000210653,1220.68,0.000210653,0.000257945,1432.98,0.000257945,0.000313264,1617.46,0.000313264,0.000377974,1783.08,0.000377974,0.000453668,1955.59,0.000453668,0.000542211,2130.29,0.000542211,0.000645785,2292.61,0.000645785,0.00076694,2429.01,0.00076694,0.000908661,2500.13,0.000908661,0.00107444,2450.97,0.00107444,0.00126836,2251.0,0.00126836,0.00149519,1925.32,0.00149519,0.00176054,1539.07,0.00176054,0.00207092,1135.7,0.00207092,0.00243399,750.317,0.00243399,0.0028587,446.052,0.0028587,0.00335549,252.14,0.00335549,0.00393662,139.261,0.00393662,0.00461639,86.068,0.00461639,0.00541156,252.63,0.00541156,0.00634171,252.63,0.00634171,0.00742974,18.2873,0.00742974,0.00870247,18.2873,0.00870247,inf,18.2873
Falco_rusticolus,Birds,LC,yes,0.0,9.61011e-06,129.126,9.61011e-06,2.08515e-05,129.126,2.08515e-05,3.40012e-05,1321.76,3.40012e-05,4.9383e-05,2658.68,4.9383e-05,6.73759e-05,3704.1,6.73759e-05,8.84231e-05,4222.24,8.84231e-05,0.000113043,4242.72,0.000113043,0.000141842,3844.98,0.000141842,0.00017553,3263.59,0.00017553,0.000214936,2751.82,0.000214936,0.000261032,2360.9,0.000261032,0.000314952,2054.47,0.000314952,0.000378025,1795.76,0.000378025,0.000451805,1564.88,0.000451805,0.000538109,1355.67,0.000538109,0.000639063,1177.36,0.000639063,0.000757154,1047.25,0.000757154,0.000895291,976.581,0.000895291,0.00105688,970.202,0.00105688,0.00124589,1029.23,0.00124589,0.00146699,1143.33,0.00146699,0.00172562,1277.5,0.00172562,0.00202816,1368.65,0.00202816,0.00238205,1349.09,0.00238205,0.00279601,1175.09,0.00279601,0.00328024,875.757,0.00328024,0.00384668,578.873,0.00384668,0.00450926,457.577,0.00450926,0.00528431,457.577,0.00528431,0.00619094,11.0546,0.00619094,0.00725146,11.0546,0.00725146,inf,11.0546
Fringilla_coelebs,Birds,LC,no,0.0,0.00010266,107.723,0.00010266,0.000222747,107.723,0.000222747,0.000363219,54.6707,0.000363219,0.000527536,41.0056,0.000527536,0.000719745,45.5598,0.000719745,0.000944583,60.0379,0.000944583,0.00120759,74.9968,0.00120759,0.00151523,92.9879,0.00151523,0.00187511,114.536,0.00187511,0.00229606,139.074,0.00229606,0.00278848,164.918,0.00278848,0.00336449,188.913,0.00336449,0.00403827,208.093,0.00403827,0.00482642,221.905,0.00482642,0.00574837,232.114,0.00574837,0.00682682,241.579,0.00682682,0.00808833,252.759,0.00808833,0.00956398,265.516,0.00956398,0.0112901,275.462,0.0112901,0.0133093,270.741,0.0133093,0.0156712,228.462,0.0156712,0.018434,143.634,0.018434,0.0216659,72.3765,0.0216659,0.0254463,41.8812,0.0254463,0.0298685,32.9846,0.0298685,0.0350413,31.6034,0.0350413,0.0410923,33.2201,0.0410923,0.0481703,67.751,0.0481703,0.0564499,67.751,0.0564499,0.0661349,10.0004,0.0661349,0.077464,10.0004,0.077464,inf,10.0004
Fundulus_diaphanus,Ray-finned fishes,LC,no,0.0,2.68631e-06,6.3208,2.68631e-06,5.82861e-06,6.3208,5.82861e-06,9.50433e-06,48.4771,9.50433e-06,1.3804e-05,5632.42,1.3804e-05,1.88335e-05,35217.7,1.88335e-05,2.47168e-05,49947.8,2.47168e-05,3.15988e-05,35299.0,3.15988e-05,3.9649e-05,21297.1,3.9649e-05,4.90657e-05,13840.8,4.90657e-05,6.00809e-05,9442.67,6.00809e-05,7.2966e-05,6597.91,7.2966e-05,8.80383e-05,4841.85,8.80383e-05,0.000105669,3466.74,0.000105669,0.000126293,2294.03,0.000126293,0.000150417,1534.96,0.000150417,0.000178637,991.796,0.000178637,0.000211647,600.438,0.000211647,0.00025026,363.022,0.00025026,0.000295428,234.516,0.000295428,0.000348263,166.059,0.000348263,0.000410067,127.559,0.000410067,0.000482362,102.682,0.000482362,0.000566929,84.3118,0.000566929,0.000665852,71.4006,0.000665852,0.000781567,65.65,0.000781567,0.000916924,72.9872,0.000916924,0.00107526,112.056,0.00107526,0.00126047,1131.93,0.00126047,0.00147712,1131.93,0.00147712,0.00173055,22.499,0.00173055,0.00202699,22.499,0.00202699,inf,22.499
Gadus_morhua,Ray-finned fishes,VU,no,0.0,5.30631e-05,12.2448,5.30631e-05,0.000115134,12.2448,0.000115134,0.000187741,106.229,0.000187741,0.000272673,190.118,0.000272673,0.000372022,256.77,0.000372022,0.000488235,302.501,0.000488235,0.000624176,353.398,0.000624176,0.000783193,398.518,0.000783193,0.000969204,434.91,0.000969204,0.00118679,470.634,0.00118679,0.00144131,490.482,0.00144131,0.00173903,483.804,0.00173903,0.0020873,461.621,0.0020873,0.00249468,431.309,0.00249468,0.00297122,392.198,0.00297122,0.00352864,345.984,0.00352864,0.00418069,292.873,0.00418069,0.00494343,232.288,0.00494343,0.00583564,171.136,0.00583564,0.0068793,118.808,0.0068793,0.00810012,79.5499,0.00810012,0.00952818,53.03,0.00952818,0.0111987,36.6062,0.0111987,0.0131527,27.1957,0.0131527,0.0154384,22.3786,0.0154384,0.0181121,20.9725,0.0181121,0.0212397,23.5154,0.0212397,0.0248983,58.2297,0.0248983,0.0291778,58.2297,0.0291778,0.0341838,7.28607,0.0341838,0.0400395,7.28607,0.0400395,inf,7.28607
Gallinula_chloropus,Birds,LC,no,0.0,8.48111e-05,107.833,8.48111e-05,0.000184019,107.833,0.000184019,0.000300067,120.368,0.000300067,0.000435815,138.205,0.000435815,0.000594605,150.278,0.000594605,0.00078035,160.689,0.00078035,0.000997626,169.988,0.000997626,0.00125178,176.206,0.00125178,0.00154909,183.809,0.00154909,0.00189685,190.099,0.00189685,0.00230366,193.111,0.00230366,0.00277951,193.89,0.00277951,0.00333614,194.097,0.00333614,0.00398727,195.967,0.00398727,0.00474892,200.43,0.00474892,0.00563986,206.9,0.00563986,0.00668203,214.439,0.00668203,0.00790112,221.471,0.00790112,0.00932714,225.994,0.00932714,0.0109952,226.009,0.0109952,0.0129465,218.119,0.0129465,0.015229,198.385,0.015229,0.0178989,167.456,0.0178989,0.021022,132.853,0.021022,0.0246753,103.84,0.0246753,0.0289488,84.4431,0.0289488,0.0339476,70.7924,0.0339476,0.0397951,55.5572,0.0397951,0.0466351,55.5572,0.0466351,0.0546362,9.77985,0.0546362,0.0639955,9.77985,0.0639955,inf,9.77985
