"","IUCN","Generations","median_Ne","lq_Ne","uq_Ne"
"378","EN",3505217.6334962,2647015.26190315,1697207.63534585,3097703.42404596
"379","EN",3702663.51737791,2749472.24045086,1752045.20681051,3097703.42404596
"380","EN",3911231.35747976,2749472.24045086,1752045.20681051,3277478.956403
"381","EN",4131547.64399609,2749472.24045086,1752045.20681051,3277478.956403
"382","EN",4364274.15677314,2749472.24045086,1752045.20681051,3277478.956403
"383","EN",4610109.95314469,2749472.24045086,1752045.20681051,3277478.956403
"384","EN",4869793.46774079,2749472.24045086,1752045.20681051,3277478.956403
"385","EN",5144104.73057679,2749472.24045086,1752045.20681051,3277478.956403
"386","EN",5433867.71008563,2749472.24045086,1752045.20681051,3277478.956403
"387","EN",5739952.78813084,2749472.24045086,1752045.20681051,3277478.956403
"388","EN",6063279.37443508,2749472.24045086,1752045.20681051,3277478.956403
"389","EN",6404818.66827714,2749472.24045086,1752045.20681051,3277478.956403
"390","EN",6765596.57575294,2749472.24045086,1752045.20681051,3277478.956403
"391","EN",7146696.79136328,2749472.24045086,1752045.20681051,3277478.956403
"392","EN",7549264.05318486,2749472.24045086,1752045.20681051,3277478.956403
"393","EN",7974507.58140217,2749472.24045086,1752045.20681051,3277478.956403
"394","EN",8423704.710529,2749472.24045086,1752045.20681051,3277478.956403
"395","EN",8898204.72622986,2749472.24045086,1752045.20681051,3277478.956403
"396","EN",9399432.91826609,2749472.24045086,1752045.20681051,3277478.956403
"397","EN",9928894.86174112,2749472.24045086,1752045.20681051,3277478.956403
"398","EN",10488180.9395045,2749472.24045086,1752045.20681051,3277478.956403
"399","EN",11078971.1192989,2749472.24045086,1752045.20681051,3277478.956403
"400","EN",11703040,2749472.24045086,1752045.20681051,3277478.956403
"401","VU",214.9048,59807.7181860319,12081.4896476736,162387.74946818
"402","VU",227.010201896001,59807.7181860319,12081.4896476736,162387.74946818
"403","VU",239.797490632425,59807.7181860319,12081.4896476736,162387.74946818
"404","VU",253.305076306444,59807.7181860319,12081.4896476736,162387.74946818
"405","VU",267.573532622853,59807.7181860319,12081.4896476736,162387.74946818
"406","VU",282.645718768218,59807.7181860319,12081.4896476736,162387.74946818
"407","VU",298.56690815009,59807.7181860319,12081.4896476736,162387.74946818
"408","VU",315.384924387993,59807.7181860319,12081.4896476736,162387.74946818
"409","VU",333.15028496466,59807.7181860319,12081.4896476736,162387.74946818
"410","VU",351.916352969025,59807.7181860319,12081.4896476736,162387.74946818
"411","VU",371.739497386762,59807.7181860319,12081.4896476736,162387.74946818
"412","VU",392.679262419857,59807.7181860319,12081.4896476736,162387.74946818
"413","VU",414.798546343797,59807.7181860319,12081.4896476736,162387.74946818
"414","VU",438.163790439641,59807.7181860319,12081.4896476736,162387.74946818
"415","VU",462.845178568463,59807.7181860319,12081.4896476736,162387.74946818
"416","VU",488.916847987656,59807.7181860319,12081.4896476736,162387.74946818
"417","VU",516.457112042328,59807.7181860319,12081.4896476736,162387.74946818
"418","VU",545.548695400728,59807.7181860319,12081.4896476736,162387.74946818
"419","VU",576.278982540265,59807.7181860319,12081.4896476736,162387.74946818
"420","VU",608.740280230538,59807.7181860319,12081.4896476736,162387.74946818
"421","VU",643.030094801803,59807.7181860319,12081.4896476736,162387.74946818
"422","VU",679.251425031744,59807.7181860319,12081.4896476736,162387.74946818
"423","VU",717.513071530289,59807.7181860319,12081.4896476736,162387.74946818
"424","VU",757.929963551818,59807.7181860319,12081.4896476736,162387.74946818
"425","VU",800.62350421641,59807.7181860319,12081.4896476736,162387.74946818
"426","VU",845.721935177116,59807.7181860319,12081.4896476736,162387.74946818
"427","VU",893.360721828612,59807.7181860319,12081.4896476736,162387.74946818
"428","VU",943.682960214339,59807.7181860319,12081.4896476736,154739.416668827
"429","VU",996.839806854351,59807.7181860319,12081.4896476736,143218.367036947
"430","VU",1052.99093278501,59807.7181860319,12081.4896476736,131247.805700748
"431","VU",1112.30500317435,59807.7181860319,12081.4896476736,131247.805700748
"432","VU",1174.96018395374,59807.7181860319,12081.4896476736,131247.805700748
"433","VU",1241.14467698768,59807.7181860319,12081.4896476736,131247.805700748
"434","VU",1311.05728538925,59807.7181860319,12081.4896476736,131247.805700748
"435","VU",1384.90801067932,59109.6713669398,12001.2845388232,131247.805700748
"436","VU",1462.91868358315,45524.9539344372,11883.5062605694,131247.805700748
"437","VU",1545.32363035932,41622.2547495833,11759.093633558,128740.722621676
"438","VU",1632.37037666227,21156.6331334031,8294.07471302501,128740.722621676
"439","VU",1724.32039105294,21156.6331334031,8294.07471302501,128740.722621676
"440","VU",1821.4498703906,21156.6331334031,8257.10432874196,128740.722621676
"441","VU",1924.05056946525,21156.6331334031,8140.45501478209,128740.722621676
"442","VU",2032.43067736236,21156.6331334031,8017.23494564887,128740.722621676
"443","VU",2146.91574319259,21156.6331334031,7887.07399637472,128740.722621676
"444","VU",2267.84965396702,21156.6331334031,7850.27946994913,128740.722621676
"445","VU",2395.59566755526,21156.6331334031,7850.27946994913,128740.722621676
"446","VU",2530.53750382916,22937.8928484608,8953.49192316057,128740.722621676
"447","VU",2673.08049726976,24940.5491861516,9972.06345209567,128740.722621676
"448","VU",2823.65281449959,27056.0134268179,10091.4594151887,128740.722621676
"449","VU",2982.70674039744,29290.6399422675,10753.5133316377,128740.722621676
"450","VU",3150.72003665896,31651.1410405882,12608.8939150983,128740.722621676
"451","VU",3328.19737688375,34144.6071283885,14568.7864854146,128740.722621676
"452","VU",3515.67186249967,36778.5280087614,16639.0781126001,128740.722621676
"453","VU",3713.70662407791,39560.8153789437,18428.7636142491,128740.722621676
"454","VU",3922.89651284868,42499.8265952487,20716.720088927,128740.722621676
"455","VU",4143.86988749854,41625.0111809444,21065.2818626936,128740.722621676
"456","VU",4377.29050161654,40150.8496152177,21433.4778203269,128740.722621676
"457","VU",4623.8594974585,38593.6498008676,21822.4139384575,128740.722621676
"458","VU",4884.31751201832,37935.7972896047,22233.258492425,128740.722621676
"459","VU",5159.44690173255,41438.9693725231,22458.7457750898,128740.722621676
"460","VU",5450.0740925005,39470.180034006,21810.4262645849,128740.722621676
"461","VU",5757.07206207913,37390.4904913459,21125.5874756288,128740.722621676
"462","VU",6081.36296230893,37114.478458686,20402.1723087869,128740.722621676
"463","VU",6423.92088904767,38789.3323335264,20544.066208938,128740.722621676
"464","VU",6785.77480813202,40558.5292815416,21436.4751370745,128740.722621676
"465","VU",7168.0116461561,42427.3835666145,20557.7137579815,128740.722621676
"466","VU",7571.77955535094,44401.5088005255,19340.9323756204,128740.722621676
"467","VU",7998.29136237175,46263.5213985593,18055.6107482157,134072.454990252
"468","VU",8448.82821135242,48225.2973944449,17294.3258944976,147006.154528494
"469","VU",8924.74341217014,50297.5785389363,17421.2338147256,155227.167296397
"470","VU",9427.4665054794,52486.5894916758,17555.2903485637,159073.706994071
"471","VU",9958.50755672587,54798.9055420103,17696.8981712463,163136.918952901
"472","VU",10519.4616920385,57241.4723596608,17846.4826403566,167429.008134344
"473","VU",11112.0138896242,60258.463098803,18050.3687870144,171962.866994802
"474","VU",11737.9440410579,63534.1875664493,18572.6022992204,175382.226941401
"475","VU",12399.132297671,66994.4307660244,19124.2527744204,173389.511038658
"476","VU",13097.5647180962,70649.5864784366,19706.9772447495,169858.081390196
"477","VU",13835.339233935,74510.6339573017,20322.5260815327,166127.729357674
"478","VU",14614.6719514652,78348.6409509438,20469.6080763556,149975.336065027
"479","VU",15437.9038083186,82217.157635285,19973.133235928,120707.937972068
"480","VU",16307.507605123,80812.5688245745,20643.0540271683,124483.129153605
"481","VU",17226.0954332316,78057.7763394281,22446.4060837525,130380.088211438
"482","VU",18196.4265208487,75147.8087713017,24351.3394051802,136609.217883233
"483","VU",19221.415521122,72608.6366598365,25493.3699387848,136538.078365297
"484","VU",20304.1412670951,70116.7616229048,26002.7721663711,131612.569686994
"485","VU",21447.8560198199,67484.5214159227,26540.8685817635,127678.230522853
"486","VU",22655.9952374059,64704.0093900126,27109.2755037947,123522.273429392
"487","VU",23932.1878943529,61834.9102217628,26879.082228781,119132.214859934
"488","VU",25280.2673821622,60079.7897143923,26394.8731208755,117874.650876227
"489","VU",26704.2830239694,59318.2957220147,25111.9909614036,114848.609771599
"490","VU",28208.5122377873,60813.4603747253,23778.9213336467,111652.114383376
"491","VU",29797.4733848938,62278.0739012755,23804.901320271,108275.563168884
"492","VU",31475.9393419572,63364.4850362618,23835.7765466811,105892.9363074
"493","VU",33248.9518376694,64512.0927727819,23477.6124210887,108808.731417889
"494","VU",35121.8365969478,65724.3442625804,23091.3979106731,112268.304833391
"495","VU",37100.2193381975,66694.9890452217,22827.3625407911,109054.842877203
"496","VU",39190.0426716859,61665.3746034054,22548.454286417,98511.1806465845
"497","VU",41397.5839497876,56352.4463212276,22413.2311733918,91072.5278296015
"498","VU",43729.4741227182,51204.3595285987,22632.3830718984,89358.9086967072
"499","VU",46192.7176563958,47777.4304094205,22863.8796076941,87548.7628771109
"500","VU",48794.713572258,45741.4464120395,23117.7042402239,85636.6531058645
"501","VU",51543.2776722336,45388.9318240954,23795.1161447003,83683.1301015313
"502","VU",54446.6660156282,45016.5603936738,24510.6860770701,81647.1656396424
"503","VU",57513.5997184423,44857.3731217891,26578.0309693825,79496.517056891
"504","VU",60753.291149613,42192.6492025089,28920.0672289114,77242.9077937171
"505","VU",64175.4716028687,41834.0124823563,29441.5745611829,76948.2014933179
"506","VU",67790.4205273139,45242.3685626346,29786.536238755,77716.1749283555
"507","VU",71608.9964045491,46448.2550377039,29911.9054489452,78527.4076441379
"508","VU",75642.669365071,47346.2081365179,31004.7771975156,74822.5956649038
"509","VU",79903.5556419271,48294.7421583495,32293.1938711953,68226.1067976816
"510","VU",84404.4539651147,49518.5683325222,33097.1700608823,71466.6792235168
"511","VU",89158.8840060456,51031.6992813646,35671.6309061957,75609.5789248824
"512","VU",94181.1269875522,52630.0635905461,38391.1089088646,79985.8445906184
"513","VU",99486.2685814236,54449.1817477159,41187.5799355128,80386.7853580285
"514","VU",105090.24422232,52564.9069892422,43937.81631197,80269.6546767814
"515","VU",111009.88697418,57772.5788976146,46842.9711297371,81852.374553762
"516","VU",117262.978092909,60775.7883694363,48295.9495717311,82171.0295870977
"517","VU",123868.300437206,61790.2514801831,45997.4737829406,85342.204866194
"518","VU",130845.69488799,68793.9999758654,47479.8259740483,90398.284193472
"519","VU",138216.119945879,73333.3794330854,47364.5533617516,95512.3903381056
"520","VU",146001.714685739,72981.1339966935,51518.7971591168,104672.01842925
"521","VU",154225.865257416,76292.5071863258,56799.0544214958,114389.524053921
"522","VU",162913.275132391,82061.6086278635,61470.7836335269,123640.024693333
"523","VU",172090.039307372,88155.7940361557,62551.5197835008,130975.019035713
"524","VU",181783.722687707,92439.6347892015,64898.8200405092,138732.904807319
"525","VU",192023.442886074,99961.2919897946,67378.341695,146927.785588477
"526","VU",202839.957685137,104943.056659956,69921.5767311472,154362.454357177
"527","VU",214265.757426913,115820.433997342,72394.8276313013,151639.862897778
"528","VU",226335.16260634,130466.743938553,75007.394619956,170444.015782059
"529","VU",239084.426962215,141410.355507892,77896.1931565589,189739.459961794
"530","VU",252551.846375149,145846.965976488,78739.3824863929,183575.971059894
"531","VU",266777.873899654,147156.747688719,85103.7143893342,190591.586397468
"532","VU",281805.241275888,153845.633783651,98372.4364872703,197083.665418213
"533","VU",297679.087286047,159897.506233383,111763.784580393,246732.685474232
"534","VU",314447.093340972,161801.659250931,130427.459060667,336573.545512863
"535","VU",332159.626704218,165412.445260791,137038.190364297,263395.110224774
"536","VU",350869.891783826,163327.869450495,129666.882102377,284629.2155855
"537","VU",370634.089946219,173224.202044898,125884.469244725,305504.623157014
"538","VU",391511.588332284,176852.042321784,134974.09258794,327555.924419112
"539","VU",413565.098182711,180684.235710216,131084.789275196,351118.860751649
"540","VU",436860.863208252,215021.993545739,129900.570182646,376341.816617746
"541","VU",461468.858570709,202775.486267567,128499.724849114,402739.491512006
"542","VU",487463.001072353,193779.991038671,127171.375500682,430308.007631082
"543","VU",514921.371185126,204453.572011503,133735.107080355,950599.055063122
"544","VU",543926.447586564,215750.096186229,130889.642946815,1034840.49227362
"545","VU",574565.354906918,279009.34331809,139111.133896155,1034840.49227362
"546","VU",606930.125431666,348155.090600303,181551.716653767,1034840.49227362
"547","VU",641117.975545486,495727.704758194,201732.527989341,613715.33274018
"548","VU",677231.597748102,346028.597881394,209266.545699471,868445.677637307
"549","VU",715379.469119107,349097.471260437,209887.418283887,1005787.71708845
"550","VU",755676.177158363,341594.349327561,296114.240874129,1034840.49227362
"551","VU",798242.763980694,523027.593392346,289515.289026349,1551640.30892619
"552","VU",843207.089898777,654536.742276832,307911.36191222,1780191.74201366
"553","VU",890704.217486351,867140.867053363,317265.321654042,1798795.70627465
"554","VU",940876.817275352,868445.677637307,332820.795018466,1731953.60856346
"555","VU",993875.596305641,868445.677637307,308119.71913001,1798795.70627465
"556","VU",1049859.75081456,750153.781525213,249248.897643957,1798795.70627465
"557","VU",1108997.44442608,750153.781525213,239555.385205059,1798795.70627465
"558","VU",1171466.31327599,750153.781525213,319851.588862768,1804229.18252272
"559","VU",1237453.99959026,882663.171320508,530634.174167402,1844091.89572369
"560","VU",1307158.71531952,1034840.49227362,721848.978594747,2749046.42452149
"561","VU",1380789.83752248,1328014.96930251,882663.171320508,2880039.16853269
"562","VU",1458568.53728686,1803671.80156156,882663.171320508,2880039.16853269
"563","VU",1540728.44407684,1798795.70627465,882663.171320508,3134108.50283637
"564","VU",1627516.34750269,1798795.70627465,882663.171320508,3134108.50283637
"565","VU",1719192.93862039,1798795.70627465,882663.171320508,3134108.50283637
"566","VU",1816033.59298813,1798795.70627465,868445.677637307,3134108.50283637
"567","VU",1918329.19783157,1798795.70627465,868445.677637307,3119761.88481169
"568","VU",2026387.02580277,1798795.70627465,868445.677637307,2880039.16853269
"569","VU",2140531.65795702,1798795.70627465,868445.677637307,2880039.16853269
"570","VU",2261105.95872035,1955016.46100383,882663.171320508,2880039.16853269
"571","VU",2388472.10577594,2098624.87604997,882663.171320508,3134108.50283637
"572","VU",2523012.67796328,2098624.87604997,882663.171320508,3134108.50283637
"573","VU",2665131.80445767,2120486.01539473,1034840.49227362,3134108.50283637
"574","VU",2815256.37868204,2120486.01539473,1034840.49227362,3289392.53143426
"575","VU",2973837.3405974,2120486.01539473,1149008.97437297,3289392.53143426
"576","VU",3141351.03122351,2749046.42452149,1406479.65175564,3826725.85335987
"577","VU",3318300.62345865,2830435.67481125,1406479.65175564,3826725.85335987
"578","VU",3505217.6334962,2830435.67481125,1406479.65175564,3826725.85335987
"579","VU",3702663.51737791,2830435.67481125,1406479.65175564,3826725.85335987
"580","VU",3911231.35747976,2830435.67481125,1406479.65175564,3826725.85335987
"581","VU",4131547.64399609,2830435.67481125,1406479.65175564,3826725.85335987
"582","VU",4364274.15677314,2830435.67481125,1406479.65175564,3826725.85335987
"583","VU",4610109.95314469,2830435.67481125,1406479.65175564,3826725.85335987
"584","VU",4869793.46774079,2830435.67481125,1406479.65175564,3826725.85335987
"585","VU",5144104.73057679,2830435.67481125,1406479.65175564,3826725.85335987
"586","VU",5433867.71008563,2830435.67481125,1406479.65175564,3826725.85335987
"587","VU",5739952.78813084,2830435.67481125,1406479.65175564,3826725.85335987
"588","VU",6063279.37443508,2830435.67481125,1406479.65175564,3826725.85335987
"589","VU",6404818.66827714,2830435.67481125,1406479.65175564,3826725.85335987
"590","VU",6765596.57575294,2830435.67481125,1406479.65175564,3826725.85335987
"591","VU",7146696.79136328,2830435.67481125,1406479.65175564,3826725.85335987
"592","VU",7549264.05318486,2830435.67481125,1406479.65175564,3826725.85335987
"593","VU",7974507.58140217,2830435.67481125,1406479.65175564,3826725.85335987
"594","VU",8423704.710529,2830435.67481125,1406479.65175564,3826725.85335987
"595","VU",8898204.72622986,2830435.67481125,1406479.65175564,3826725.85335987
"596","VU",9399432.91826609,2830435.67481125,1406479.65175564,3826725.85335987
"597","VU",9928894.86174112,2830435.67481125,1406479.65175564,3826725.85335987
"598","VU",10488180.9395045,2830435.67481125,1406479.65175564,3826725.85335987
"599","VU",11078971.1192989,2830435.67481125,1406479.65175564,3826725.85335987
"600","VU",11703040,2830435.67481125,1406479.65175564,3826725.85335987
"601","NT",214.9048,72375.2048997299,30442.0166455272,130535.790769695
"602","NT",227.010201896001,72375.2048997299,30442.0166455272,130535.790769695
"603","NT",239.797490632425,72375.2048997299,30442.0166455272,130535.790769695
"604","NT",253.305076306444,72375.2048997299,30442.0166455272,130535.790769695
"605","NT",267.573532622853,72375.2048997299,30442.0166455272,130535.790769695
"606","NT",282.645718768218,72375.2048997299,30442.0166455272,130535.790769695
"607","NT",298.56690815009,72375.2048997299,30442.0166455272,130535.790769695
"608","NT",315.384924387993,72375.2048997299,30442.0166455272,130535.790769695
"609","NT",333.15028496466,72375.2048997299,30442.0166455272,130535.790769695
"610","NT",351.916352969025,72375.2048997299,30442.0166455272,130535.790769695
"611","NT",371.739497386762,72375.2048997299,30442.0166455272,130535.790769695
"612","NT",392.679262419857,72375.2048997299,30442.0166455272,130535.790769695
"613","NT",414.798546343797,72375.2048997299,30442.0166455272,130535.790769695
"614","NT",438.163790439641,72375.2048997299,30442.0166455272,130535.790769695
"615","NT",462.845178568463,72375.2048997299,30442.0166455272,130535.790769695
"616","NT",488.916847987656,72375.2048997299,30442.0166455272,130535.790769695
"617","NT",516.457112042328,72375.2048997299,30442.0166455272,130535.790769695
"618","NT",545.548695400728,72375.2048997299,30442.0166455272,130535.790769695
"619","NT",576.278982540265,72375.2048997299,30442.0166455272,130535.790769695
"620","NT",608.740280230538,72375.2048997299,30442.0166455272,130535.790769695
"621","NT",643.030094801803,72375.2048997299,30442.0166455272,130535.790769695
"622","NT",679.251425031744,72375.2048997299,30442.0166455272,130535.790769695
"623","NT",717.513071530289,72375.2048997299,30442.0166455272,130535.790769695
"624","NT",757.929963551818,72375.2048997299,30442.0166455272,130535.790769695
"625","NT",800.62350421641,72375.2048997299,30442.0166455272,130535.790769695
"626","NT",845.721935177116,72375.2048997299,30442.0166455272,130535.790769695
"627","NT",893.360721828612,72375.2048997299,30442.0166455272,130535.790769695
"628","NT",943.682960214339,72375.2048997299,30195.5238309909,130535.790769695
"629","NT",996.839806854351,72375.2048997299,29867.1214858993,130535.790769695
"630","NT",1052.99093278501,72375.2048997299,29520.2205201583,130535.790769695
"631","NT",1112.30500317435,72375.2048997299,29478.6556257737,130535.790769695
"632","NT",1174.96018395374,72375.2048997299,29478.6556257737,130535.790769695
"633","NT",1241.14467698768,72375.2048997299,29478.6556257737,130535.790769695
"634","NT",1311.05728538925,72375.2048997299,29478.6556257737,130535.790769695
"635","NT",1384.90801067932,72323.89045275,29478.6556257737,130535.790769695
"636","NT",1462.91868358315,70435.6572576804,29478.6556257737,130535.790769695
"637","NT",1545.32363035932,68441.0615164987,29478.6556257737,130535.790769695
"638","NT",1632.37037666227,67354.3027576676,29478.6556257737,130535.790769695
"639","NT",1724.32039105294,47434.8179198581,16650.3077717306,107036.80817559
"640","NT",1821.4498703906,45083.8177261885,16293.0332268409,107036.80817559
"641","NT",1924.05056946525,44565.4907167038,15915.6337152072,107036.80817559
"642","NT",2032.43067736236,44516.6986669772,15516.9756148232,107036.80817559
"643","NT",2146.91574319259,44465.1582032027,15700.7604617647,107036.80817559
"644","NT",2267.84965396702,44410.7145095894,15905.6311352381,107036.80817559
"645","NT",2395.59566755526,44353.204049706,13472.4569257666,107036.80817559
"646","NT",2530.53750382916,44292.4540752557,14416.3081200998,104967.362287424
"647","NT",2673.08049726976,44228.2821071789,15605.2042815859,99359.0317600724
"648","NT",2823.65281449959,44160.4953875283,16741.9644195033,90837.4337804045
"649","NT",2982.70674039744,44088.8903004676,17734.9511213227,88955.4576856877
"650","NT",3150.72003665896,44013.2517606564,18588.8306561155,88955.4576856877
"651","NT",3328.19737688375,42825.2932321736,18896.983553186,88955.4576856877
"652","NT",3515.67186249967,35586.0929316123,18540.9843697427,88955.4576856877
"653","NT",3713.70662407791,35067.6011437717,18164.932059565,88955.4576856877
"654","NT",3922.89651284868,34834.5540611344,17767.6970473322,88909.8162731858
"655","NT",4143.86988749854,32210.7883930614,17348.0861297207,87563.7342379592
"656","NT",4377.29050161654,34328.3384210167,16904.8388912934,86141.8285635145
"657","NT",4623.8594974585,34379.6166709818,16787.1699651168,84639.8281696995
"658","NT",4884.31751201832,35123.5098675428,17175.304933172,81103.7351571333
"659","NT",5159.44690173255,35560.4538974225,16402.5757175777,78208.1209346434
"660","NT",5450.0740925005,35689.5867108932,16554.5434541349,74353.5357225595
"661","NT",5757.07206207913,35596.9801583688,16715.0714021264,79462.5148605367
"662","NT",6081.36296230893,35362.1577924737,16884.6417508738,82031.0537721612
"663","NT",6423.92088904767,35114.1080853869,17063.7638510072,78426.5139292038
"664","NT",6785.77480813202,32403.8458202319,17263.9631155942,73165.5972602402
"665","NT",7168.0116461561,28725.132888858,18019.1401975872,67608.3376961007
"666","NT",7571.77955535094,28209.7588891769,18884.6157160828,61738.0424972787
"667","NT",7998.29136237175,27665.3543169219,19098.3634416801,58402.9194250948
"668","NT",8448.82821135242,27217.3532209113,18474.8063092677,57486.8262606961
"669","NT",8924.74341217014,27266.8666548058,17816.1247417892,56175.6753546022
"670","NT",9427.4665054794,27324.9315381292,17123.4047062813,53547.4154859906
"671","NT",9958.50755672587,27386.2671662134,17506.0409434184,50771.1080074761
"672","NT",10519.4616920385,27451.0577772878,18395.888650721,47684.1988513419
"673","NT",11112.0138896242,27624.0693881791,19335.8607113333,42202.2963303798
"674","NT",11737.9440410579,28438.0505780604,20350.6910730465,38447.288407081
"675","NT",12399.132297671,28411.6074847028,21305.5097452544,38722.7615671222
"676","NT",13097.5647180962,28496.3630021828,22314.1125291475,39013.7518925029
"677","NT",13835.339233935,28730.3634639407,22087.4732339411,40435.7501069232
"678","NT",14614.6719514652,28977.5449697396,21375.4037998484,42321.9990145043
"679","NT",15437.9038083186,28900.7353420188,20611.5845351003,44570.557305024
"680","NT",16307.507605123,28815.3648568447,19804.7399904343,47192.8595256415
"681","NT",17226.0954332316,28978.867565611,19993.1498210643,49962.8737669926
"682","NT",18196.4265208487,29375.9125180745,20334.5228597493,53527.5361040024
"683","NT",19221.415521122,29821.0347725411,21098.3580719111,57281.4249398647
"684","NT",20304.1412670951,29883.7293460723,21884.4836827753,58970.1354701433
"685","NT",21447.8560198199,29997.2122362959,22516.7425756945,59881.7323112177
"686","NT",22655.9952374059,30117.0875197767,23128.6451812903,60844.6786155351
"687","NT",23932.1878943529,30238.7928733783,23784.7954279,61861.8668540392
"688","NT",25280.2673821622,30770.6206343342,24181.2540738553,62805.6669470987
"689","NT",26704.2830239694,31508.7616960724,24407.0622948681,63072.9086530181
"690","NT",28208.5122377873,32298.8901316986,24645.5900980715,60393.8024738073
"691","NT",29797.4733848938,33133.5258201304,24790.7727163576,57741.5816878859
"692","NT",31475.9393419572,34049.9948028201,24694.769924251,55712.2361841393
"693","NT",33248.9518376694,34717.4218104046,24484.5462509285,53506.9331343408
"694","NT",35121.8365969478,34996.084082471,23623.4848532915,53686.376240484
"695","NT",37100.2193381975,35247.6174018146,22734.0340690178,55582.6956700298
"696","NT",39190.0426716859,35513.3193759341,21967.4658127649,57399.5982287119
"697","NT",41397.5839497876,35607.4688402181,21735.7756672157,59296.9648216235
"698","NT",43729.4741227182,35067.5253375069,22313.6090504849,61239.844111502
"699","NT",46192.7176563958,34197.8156114152,22900.3410624214,63291.2311432509
"700","NT",48794.713572258,33279.1158871141,23520.1231821719,65457.2011586777
"701","NT",51543.2776722336,32328.3576188402,23483.9999801864,67109.8049957091
"702","NT",54446.6660156282,31835.7937647625,23283.5604140581,67863.5886052819
"703","NT",57513.5997184423,31762.274620183,23149.1329883654,68629.3289849947
"704","NT",60753.291149613,31787.3840271263,23323.3852678339,69425.7008092131
"705","NT",64175.4716028687,32439.0026196947,23656.5309535195,70393.5200210817
"706","NT",67790.4205273139,33237.0056471651,24008.442448136,71411.5806692457
"707","NT",71608.9964045491,34079.9594964027,24684.0835620926,72275.5024632392
"708","NT",75642.669365071,34738.0420716286,25240.178892755,72921.426699247
"709","NT",79903.5556419271,34939.2576454491,25893.7267464775,72746.428205474
"710","NT",84404.4539651147,35167.8221920412,26851.5669055787,72266.1352056709
"711","NT",89158.8840060456,36819.5841040796,27325.990773528,71815.0196307576
"712","NT",94181.1269875522,40134.8119626288,27438.1764773394,71805.3923574631
"713","NT",99486.2685814236,41865.1978073039,27668.7307907693,71795.2227881734
"714","NT",105090.24422232,43529.2447841809,28276.9083860637,76090.6327676567
"715","NT",111009.88697418,45334.2349661523,29528.4891991572,75109.5235247935
"716","NT",117262.978092909,47229.2045074041,31021.4814919889,73784.3139329149
"717","NT",123868.300437206,49688.311939818,33589.994517702,74497.884348027
"718","NT",130845.69488799,52270.6644808898,37822.1685919791,74749.7288820126
"719","NT",138216.119945879,54257.5152271921,41516.0426620511,74524.1339056697
"720","NT",146001.714685739,56728.3549297863,50449.2742646152,74817.8988113909
"721","NT",154225.865257416,63191.2744928313,56386.6305618658,75144.8841523212
"722","NT",162913.275132391,67106.2355749292,61031.6410275342,84689.52912628
"723","NT",172090.039307372,72384.0703948371,62830.1420583684,96762.5119957783
"724","NT",181783.722687707,76856.7713632016,67404.9707879805,121143.2256262
"725","NT",192023.442886074,84232.0426211238,74373.8903124172,119757.888237618
"726","NT",202839.957685137,92557.3755673674,79401.6783438172,126270.369885539
"727","NT",214265.757426913,96987.6108458388,80555.8526331334,133564.647070087
"728","NT",226335.16260634,102767.79928702,76460.1007182068,141133.996222042
"729","NT",239084.426962215,107946.325581402,76840.154234262,154036.259200163
"730","NT",252551.846375149,105645.231695173,72264.7187935281,152106.493770294
"731","NT",266777.873899654,111352.068152921,71757.4341122327,172725.393064709
"732","NT",281805.241275888,117380.365782666,70775.8683715106,189471.525910426
"733","NT",297679.087286047,141739.957707645,98392.9098330888,261672.348316834
"734","NT",314447.093340972,147378.806790575,107045.065537991,359432.965661622
"735","NT",332159.626704218,151452.968782923,107332.377220143,487591.028946964
"736","NT",350869.891783826,153415.980116189,101351.126527257,614395.549910247
"737","NT",370634.089946219,165052.174996783,83015.0669533116,697414.617188109
"738","NT",391511.588332284,172402.418751483,82796.9075767028,785211.877753702
"739","NT",413565.098182711,180342.798804236,84171.6800221323,882501.212248591
"740","NT",436860.863208252,396193.610729964,151472.279336844,1023311.20190011
"741","NT",461468.858570709,709109.290226049,179617.872881104,1468761.33399478
"742","NT",487463.001072353,748541.773037037,190149.668934604,1334652.94718605
"743","NT",514921.371185126,352445.155550748,201175.866917146,1722235.84970225
"744","NT",543926.447586564,362325.982156432,198967.620276164,1831417.11767696
"745","NT",574565.354906918,371516.63330191,200934.353236366,1831417.11767696
"746","NT",606930.125431666,414437.445729373,205950.386642934,1831417.11767696
"747","NT",641117.975545486,382801.404089247,234771.543969183,1831417.11767696
"748","NT",677231.597748102,511524.966279254,237099.177085888,1831417.11767696
"749","NT",715379.469119107,633596.356743525,239562.34595504,1831417.11767696
"750","NT",755676.177158363,742770.386409775,356565.945956476,1831417.11767696
"751","NT",798242.763980694,904279.081324339,339985.169185133,1924631.25459915
"752","NT",843207.089898777,904279.081324339,320198.880902407,2409693.92762078
"753","NT",890704.217486351,904279.081324339,326468.142100871,2409693.92762078
"754","NT",940876.817275352,904279.081324339,335547.639651839,2409693.92762078
"755","NT",993875.596305641,904279.081324339,379921.439581147,2409693.92762078
"756","NT",1049859.75081456,904279.081324339,436993.750608544,2409693.92762078
"757","NT",1108997.44442608,1079878.19783741,619357.001791814,2327691.58282192
"758","NT",1171466.31327599,1143466.97238838,587996.068897184,1861361.44390728
