"","Generations_end","IUCN","Ne_median","Ne_min","Ne_max","Ne_lq","Ne_uq"
"1622",11347.36,"LC",12256.4415260495,12256.4415260495,12256.4415260495,12256.4415260495,12256.4415260495
"1623",11348.24,"LC",36423.2380258605,36423.2380258605,36423.2380258605,36423.2380258605,36423.2380258605
"1624",11351.76,"LC",20471.0385981433,20471.0385981433,20471.0385981433,20471.0385981433,20471.0385981433
"1625",11370.24,"LC",26858.9769415683,26858.9769415683,26858.9769415683,26858.9769415683,26858.9769415683
"1626",11379.52,"VU",30356.8447095609,30356.8447095609,30356.8447095609,30356.8447095609,30356.8447095609
"1627",11393.68,"EN",5671.13646739238,5671.13646739238,5671.13646739238,5671.13646739238,5671.13646739238
"1628",11403.44,"LC",29003.3716419534,29003.3716419534,29003.3716419534,29003.3716419534,29003.3716419534
"1629",11409.68,"CR",39032.7680087433,39032.7680087433,39032.7680087433,39032.7680087433,39032.7680087433
"1630",11412.08,"LC",109591.443100123,109591.443100123,109591.443100123,109591.443100123,109591.443100123
"1631",11412.56,"LC",43212.9241213462,43212.9241213462,43212.9241213462,43212.9241213462,43212.9241213462
"1632",11430.72,"EN",107606.140006349,107606.140006349,107606.140006349,107606.140006349,107606.140006349
"1633",11433.52,"VU",51317.3154885922,51317.3154885922,51317.3154885922,51317.3154885922,51317.3154885922
"1634",11440.4,"LC",12825.3634387364,12825.3634387364,12825.3634387364,12825.3634387364,12825.3634387364
"1635",11442.48,"LC",62570.9789542512,62570.9789542512,62570.9789542512,62570.9789542512,62570.9789542512
"1636",11452.96,"LC",10942.7448233978,10942.7448233978,10942.7448233978,10942.7448233978,10942.7448233978
"1637",11464.64,"EN",9193.90168501233,9193.90168501233,9193.90168501233,9193.90168501233,9193.90168501233
"1638",11468.64,"EN",9747.11119991812,9747.11119991812,9747.11119991812,9747.11119991812,9747.11119991812
"1639",11476,"LC",28328.2106485744,28328.2106485744,28328.2106485744,28328.2106485744,28328.2106485744
"1640",11480.56,"LC",8718.16778985728,8718.16778985728,8718.16778985728,8718.16778985728,8718.16778985728
"1641",11500.88,"LC",63316.9869978567,63316.9869978567,63316.9869978567,63316.9869978567,63316.9869978567
"1642",11501.12,"LC",112079.980273923,112079.980273923,112079.980273923,112079.980273923,112079.980273923
"1643",11502.08,"LC",45897.7192275873,45897.7192275873,45897.7192275873,45897.7192275873,45897.7192275873
"1644",11502.96,"LC",242691.938987247,242691.938987247,242691.938987247,242691.938987247,242691.938987247
"1645",11509.52,"EN",15209.7037910187,15209.7037910187,15209.7037910187,15209.7037910187,15209.7037910187
"1646",11519.68,"LC",29446.4075382803,29446.4075382803,29446.4075382803,29446.4075382803,29446.4075382803
"1647",11529.76,"LC",71144.1219837115,71144.1219837115,71144.1219837115,71144.1219837115,71144.1219837115
"1648",11548,"EN",4138.3705579765,4138.3705579765,4138.3705579765,4138.3705579765,4138.3705579765
"1649",11566,"LC",103085.344356593,103085.344356593,103085.344356593,103085.344356593,103085.344356593
"1650",11575.76,"LC",215549.759662018,215549.759662018,215549.759662018,215549.759662018,215549.759662018
"1651",11582,"LC",8828.3070838336,8828.3070838336,8828.3070838336,8828.3070838336,8828.3070838336
"1652",11594.88,"LC",358156.568143764,358156.568143764,358156.568143764,358156.568143764,358156.568143764
"1653",11596.56,"CR",5264.54330086865,5264.54330086865,5264.54330086865,5264.54330086865,5264.54330086865
"1654",11605.36,"LC",179843.985342715,179843.985342715,179843.985342715,179843.985342715,179843.985342715
"1655",11623.44,"LC",142944.951899024,142944.951899024,142944.951899024,142944.951899024,142944.951899024
"1656",11637.84,"LC",39367.7538728028,39367.7538728028,39367.7538728028,39367.7538728028,39367.7538728028
"1657",11650.64,"EN",47892.7203065134,47892.7203065134,47892.7203065134,47892.7203065134,47892.7203065134
"1658",11650.8,"LC",113890.027789167,113890.027789167,113890.027789167,113890.027789167,113890.027789167
"1659",11668.48,"LC",16936.1633662318,16936.1633662318,16936.1633662318,16936.1633662318,16936.1633662318
"1660",11682.16,"LC",11735.1953176571,11735.1953176571,11735.1953176571,11735.1953176571,11735.1953176571
"1661",11683.28,"LC",23658.9794699206,23658.9794699206,23658.9794699206,23658.9794699206,23658.9794699206
"1662",11699.04,"VU",88241.3931551151,88241.3931551151,88241.3931551151,88241.3931551151,88241.3931551151
"1663",11728.16,"VU",58293.6572128928,58293.6572128928,58293.6572128928,58293.6572128928,58293.6572128928
"1664",11734.08,"VU",15003.69465981,15003.69465981,15003.69465981,15003.69465981,15003.69465981
"1665",11740.48,"LC",211781.399239705,211781.399239705,211781.399239705,211781.399239705,211781.399239705
"1666",11769.36,"LC",282469.916953844,282469.916953844,282469.916953844,282469.916953844,282469.916953844
"1667",11771.76,"LC",409782.743434,409782.743434,409782.743434,409782.743434,409782.743434
"1668",11772.16,"LC",54232.0671501455,54232.0671501455,54232.0671501455,54232.0671501455,54232.0671501455
"1669",11783.92,"LC",246029.695784281,246029.695784281,246029.695784281,246029.695784281,246029.695784281
"1670",11788.96,"LC",31090.1770585584,31090.1770585584,31090.1770585584,31090.1770585584,31090.1770585584
"1671",11811.76,"LC",7615.02978428524,7615.02978428524,7615.02978428524,7615.02978428524,7615.02978428524
"1672",11835.68,"LC",54772.7615057032,54772.7615057032,54772.7615057032,54772.7615057032,54772.7615057032
"1673",11892.88,"LC",99488.3810007039,99488.3810007039,99488.3810007039,99488.3810007039,99488.3810007039
"1674",11894.96,"LC",8464.26493149236,8464.26493149236,8464.26493149236,8464.26493149236,8464.26493149236
"1675",11895.2,"LC",170043.446100479,170043.446100479,170043.446100479,170043.446100479,170043.446100479
"1676",11910.48,"CR",9721.50323604539,9721.50323604539,9721.50323604539,9721.50323604539,9721.50323604539
"1677",11946.88,"VU",110461.535912426,110461.535912426,110461.535912426,110461.535912426,110461.535912426
"1678",11949.2,"LC",23527.1974402409,23527.1974402409,23527.1974402409,23527.1974402409,23527.1974402409
"1679",11968.96,"LC",318549.960579442,318549.960579442,318549.960579442,318549.960579442,318549.960579442
"1680",11971.68,"LC",11868.0627464477,11868.0627464477,11868.0627464477,11868.0627464477,11868.0627464477
"1681",11971.76,"LC",195468.07273367,195468.07273367,195468.07273367,195468.07273367,195468.07273367
"1682",11972,"EN",15444.9695734099,15444.9695734099,15444.9695734099,15444.9695734099,15444.9695734099
"1683",11978.16,"LC",13595.9157868976,13595.9157868976,13595.9157868976,13595.9157868976,13595.9157868976
"1684",11980.56,"LC",491953.485797918,491953.485797918,491953.485797918,491953.485797918,491953.485797918
"1685",11981.28,"EN",9800.15043230914,9800.15043230914,9800.15043230914,9800.15043230914,9800.15043230914
"1686",12010.4,"LC",78844.7664815129,78844.7664815129,78844.7664815129,78844.7664815129,78844.7664815129
"1687",12010.72,"LC",134504.418470147,134504.418470147,134504.418470147,134504.418470147,134504.418470147
"1688",12022.64,"LC",21209.1326525202,21209.1326525202,21209.1326525202,21209.1326525202,21209.1326525202
"1689",12033.36,"LC",40330.8744943517,40330.8744943517,40330.8744943517,40330.8744943517,40330.8744943517
"1690",12033.44,"LC",12553.0365795486,12553.0365795486,12553.0365795486,12553.0365795486,12553.0365795486
"1691",12052.8,"VU",20781.919729835,20781.919729835,20781.919729835,20781.919729835,20781.919729835
"1692",12057.04,"CR",31029.8817761504,31029.8817761504,31029.8817761504,31029.8817761504,31029.8817761504
"1693",12067.04,"VU",14007.2697730122,14007.2697730122,14007.2697730122,14007.2697730122,14007.2697730122
"1694",12074.08,"LC",15562.6279053481,15562.6279053481,15562.6279053481,15562.6279053481,15562.6279053481
"1695",12086.32,"NT",32284.8817969765,32284.8817969765,32284.8817969765,32284.8817969765,32284.8817969765
"1696",12117.04,"LC",298748.244854062,298748.244854062,298748.244854062,298748.244854062,298748.244854062
"1697",12125.76,"LC",83087.3601276222,83087.3601276222,83087.3601276222,83087.3601276222,83087.3601276222
"1698",12126.32,"LC",193035.286850436,193035.286850436,193035.286850436,193035.286850436,193035.286850436
"1699",12143.12,"LC",237749.934618768,237749.934618768,237749.934618768,237749.934618768,237749.934618768
"1700",12143.2,"LC",189925.406796481,189925.406796481,189925.406796481,189925.406796481,189925.406796481
"1701",12147.6,"LC",13136.1164385361,13136.1164385361,13136.1164385361,13136.1164385361,13136.1164385361
"1702",12160.8,"VU",103347.957069259,103347.957069259,103347.957069259,103347.957069259,103347.957069259
"1703",12176.88,"LC",134010.982199991,134010.982199991,134010.982199991,134010.982199991,134010.982199991
"1704",12181.44,"EN",20540.8403257777,20540.8403257777,20540.8403257777,20540.8403257777,20540.8403257777
"1705",12182.88,"LC",14900.131866167,14900.131866167,14900.131866167,14900.131866167,14900.131866167
"1706",12196,"LC",90488.1155171283,90488.1155171283,90488.1155171283,90488.1155171283,90488.1155171283
"1707",12197.04,"LC",96437.1302238788,96437.1302238788,96437.1302238788,96437.1302238788,96437.1302238788
"1708",12197.76,"LC",171896.621371907,171896.621371907,171896.621371907,171896.621371907,171896.621371907
"1709",12210.8,"LC",59942.2456463198,59942.2456463198,59942.2456463198,59942.2456463198,59942.2456463198
"1710",12224.96,"VU",9666.8793380121,9666.8793380121,9666.8793380121,9666.8793380121,9666.8793380121
"1711",12226,"LC",8399.95548023595,8399.95548023595,8399.95548023595,8399.95548023595,8399.95548023595
"1712",12250.88,"VU",76232.7309041774,76232.7309041774,76232.7309041774,76232.7309041774,76232.7309041774
"1713",12266.4,"LC",40749.7962510187,40749.7962510187,40749.7962510187,40749.7962510187,40749.7962510187
"1714",12278.8,"LC",60543.5906284576,60543.5906284576,60543.5906284576,60543.5906284576,60543.5906284576
"1715",12288.24,"LC",145379.476779263,145379.476779263,145379.476779263,145379.476779263,145379.476779263
"1716",12304.4,"EN",10756.7364061744,10756.7364061744,10756.7364061744,10756.7364061744,10756.7364061744
"1717",12314,"LC",48400.4849728594,48400.4849728594,48400.4849728594,48400.4849728594,48400.4849728594
"1718",12327.2,"LC",17963.7222628901,17963.7222628901,17963.7222628901,17963.7222628901,17963.7222628901
"1719",12328.56,"EN",37154.6935666648,37154.6935666648,37154.6935666648,37154.6935666648,37154.6935666648
"1720",12337.2,"NT",23677.3254093218,23677.3254093218,23677.3254093218,23677.3254093218,23677.3254093218
"1721",12342,"CR",42537.6245288958,42537.6245288958,42537.6245288958,42537.6245288958,42537.6245288958
"1722",12343.28,"EN",26188.1223770959,26188.1223770959,26188.1223770959,26188.1223770959,26188.1223770959
"1723",12352.96,"LC",23203.2020418818,23203.2020418818,23203.2020418818,23203.2020418818,23203.2020418818
"1724",12357.36,"VU",682849.051095887,682849.051095887,682849.051095887,682849.051095887,682849.051095887
"1725",12370.4,"LC",31838.515051658,31838.515051658,31838.515051658,31838.515051658,31838.515051658
"1726",12376.72,"LC",5416.17187679834,5416.17187679834,5416.17187679834,5416.17187679834,5416.17187679834
"1727",12383.92,"LC",52345.0586264657,52345.0586264657,52345.0586264657,52345.0586264657,52345.0586264657
"1728",12385.28,"VU",90393.028889612,90393.028889612,90393.028889612,90393.028889612,90393.028889612
"1729",12400.16,"EN",76829.256580906,76829.256580906,76829.256580906,76829.256580906,76829.256580906
"1730",12402.64,"VU",11730.3084777872,11730.3084777872,11730.3084777872,11730.3084777872,11730.3084777872
"1731",12414.32,"LC",68487.1697848304,68487.1697848304,68487.1697848304,68487.1697848304,68487.1697848304
"1732",12439.12,"LC",51535.6994231867,51535.6994231867,51535.6994231867,51535.6994231867,51535.6994231867
"1733",12445.2,"LC",83061.3075511035,83061.3075511035,83061.3075511035,83061.3075511035,83061.3075511035
"1734",12448.64,"LC",90024.3966114817,90024.3966114817,90024.3966114817,90024.3966114817,90024.3966114817
"1735",12449.2,"LC",51742.0246136811,51742.0246136811,51742.0246136811,51742.0246136811,51742.0246136811
"1736",12471.12,"LC",86378.9097254014,86378.9097254014,86378.9097254014,86378.9097254014,86378.9097254014
"1737",12474,"LC",24698.0661414211,24698.0661414211,24698.0661414211,24698.0661414211,24698.0661414211
"1738",12480,"LC",143431.380634612,143431.380634612,143431.380634612,143431.380634612,143431.380634612
"1739",12482,"EN",11116.7930275474,11116.7930275474,11116.7930275474,11116.7930275474,11116.7930275474
"1740",12519.36,"EN",36302.5820211463,36302.5820211463,36302.5820211463,36302.5820211463,36302.5820211463
"1741",12521.36,"LC",122989.884082034,122989.884082034,122989.884082034,122989.884082034,122989.884082034
"1742",12521.44,"VU",20680.7054188618,20680.7054188618,20680.7054188618,20680.7054188618,20680.7054188618
"1743",12538.88,"VU",161133.08787393,161133.08787393,161133.08787393,161133.08787393,161133.08787393
"1744",12542.24,"LC",37853.69546702,37853.69546702,37853.69546702,37853.69546702,37853.69546702
"1745",12543.76,"CR",111115.43226681,111115.43226681,111115.43226681,111115.43226681,111115.43226681
"1746",12589.68,"LC",893210.040574066,893210.040574066,893210.040574066,893210.040574066,893210.040574066
"1747",12622.24,"LC",38481.1490471105,38481.1490471105,38481.1490471105,38481.1490471105,38481.1490471105
"1748",12623.84,"EN",45280.8829772181,45280.8829772181,45280.8829772181,45280.8829772181,45280.8829772181
"1749",12632.88,"LC",14306.4586507579,14306.4586507579,14306.4586507579,14306.4586507579,14306.4586507579
"1750",12643.36,"LC",17174.384405659,17174.384405659,17174.384405659,17174.384405659,17174.384405659
"1751",12657.28,"NT",65065.8303538605,65065.8303538605,65065.8303538605,65065.8303538605,65065.8303538605
"1752",12657.92,"LC",18064.644329734,18064.644329734,18064.644329734,18064.644329734,18064.644329734
"1753",12660.64,"VU",37112.9811929968,37112.9811929968,37112.9811929968,37112.9811929968,37112.9811929968
"1754",12667.76,"VU",43615.2221486821,43615.2221486821,43615.2221486821,43615.2221486821,43615.2221486821
"1755",12678.56,"LC",25049.3158405611,25049.3158405611,25049.3158405611,25049.3158405611,25049.3158405611
"1756",12689.92,"VU",107573.439042166,107573.439042166,107573.439042166,107573.439042166,107573.439042166
"1757",12694.96,"NT",36403.0178101765,36403.0178101765,36403.0178101765,36403.0178101765,36403.0178101765
"1758",12703.92,"LC",645993.788769721,645993.788769721,645993.788769721,645993.788769721,645993.788769721
"1759",12705.2,"LC",101860.481698218,101860.481698218,101860.481698218,101860.481698218,101860.481698218
"1760",12722,"LC",81563.4073929072,81563.4073929072,81563.4073929072,81563.4073929072,81563.4073929072
"1761",12732.8,"LC",78082.7560089561,78082.7560089561,78082.7560089561,78082.7560089561,78082.7560089561
"1762",12744,"LC",33834.0776830424,33834.0776830424,33834.0776830424,33834.0776830424,33834.0776830424
"1763",12751.68,"LC",135665.882065649,135665.882065649,135665.882065649,135665.882065649,135665.882065649
"1764",12752.56,"LC",64361.6610457483,64361.6610457483,64361.6610457483,64361.6610457483,64361.6610457483
"1765",12754.16,"NT",17764.5136076174,17764.5136076174,17764.5136076174,17764.5136076174,17764.5136076174
"1766",12765.76,"LC",130627.173717813,130627.173717813,130627.173717813,130627.173717813,130627.173717813
"1767",12779.68,"LC",29674.6911977447,29674.6911977447,29674.6911977447,29674.6911977447,29674.6911977447
"1768",12785.52,"LC",74047.8830635831,74047.8830635831,74047.8830635831,74047.8830635831,74047.8830635831
"1769",12794.56,"LC",70179.5016202692,70179.5016202692,70179.5016202692,70179.5016202692,70179.5016202692
"1770",12795.68,"VU",94419.567511171,94419.567511171,94419.567511171,94419.567511171,94419.567511171
"1771",12800.4,"CR",23930.6012563566,23930.6012563566,23930.6012563566,23930.6012563566,23930.6012563566
"1772",12811.84,"LC",651144.467795209,651144.467795209,651144.467795209,651144.467795209,651144.467795209
"1773",12819.2,"VU",9125.54468094815,9125.54468094815,9125.54468094815,9125.54468094815,9125.54468094815
"1774",12830.08,"LC",102363.574945491,102363.574945491,102363.574945491,102363.574945491,102363.574945491
"1775",12831.52,"LC",154835.912641578,154835.912641578,154835.912641578,154835.912641578,154835.912641578
"1776",12833.04,"LC",41430.9847834351,41430.9847834351,41430.9847834351,41430.9847834351,41430.9847834351
"1777",12842.08,"LC",15508.92538656,15508.92538656,15508.92538656,15508.92538656,15508.92538656
"1778",12849.68,"NT",6731.11711302387,6731.11711302387,6731.11711302387,6731.11711302387,6731.11711302387
"1779",12861.04,"LC",189078.808047194,189078.808047194,189078.808047194,189078.808047194,189078.808047194
"1780",12862.48,"LC",22942.0941543544,22942.0941543544,22942.0941543544,22942.0941543544,22942.0941543544
"1781",12865.44,"LC",29596.0873972461,29596.0873972461,29596.0873972461,29596.0873972461,29596.0873972461
"1782",12877.68,"NT",26253.9545018969,26253.9545018969,26253.9545018969,26253.9545018969,26253.9545018969
"1783",12887.76,"LC",67155.6718841027,67155.6718841027,67155.6718841027,67155.6718841027,67155.6718841027
"1784",12912.48,"LC",24641.1630628966,24641.1630628966,24641.1630628966,24641.1630628966,24641.1630628966
"1785",12914.48,"LC",132386.767942544,132386.767942544,132386.767942544,132386.767942544,132386.767942544
"1786",12916.56,"LC",108511.359782977,108511.359782977,108511.359782977,108511.359782977,108511.359782977
"1787",12920.24,"LC",11130.6825612814,11130.6825612814,11130.6825612814,11130.6825612814,11130.6825612814
"1788",12937.44,"VU",9053.64511069213,9053.64511069213,9053.64511069213,9053.64511069213,9053.64511069213
"1789",12943.92,"LC",19379.2816100307,19379.2816100307,19379.2816100307,19379.2816100307,19379.2816100307
"1790",12945.76,"CR",6770.04525775255,6770.04525775255,6770.04525775255,6770.04525775255,6770.04525775255
"1791",12956.48,"NT",128171.442120981,128171.442120981,128171.442120981,128171.442120981,128171.442120981
"1792",12967.28,"EN",34410.6741911341,34410.6741911341,34410.6741911341,34410.6741911341,34410.6741911341
"1793",12975.2,"LC",186698.654369449,186698.654369449,186698.654369449,186698.654369449,186698.654369449
"1794",12979.12,"LC",17309.7228713368,17309.7228713368,17309.7228713368,17309.7228713368,17309.7228713368
"1795",12993.36,"LC",76649.3503009445,76649.3503009445,76649.3503009445,76649.3503009445,76649.3503009445
"1796",13018,"LC",31201.4914312904,31201.4914312904,31201.4914312904,31201.4914312904,31201.4914312904
"1797",13018.16,"LC",1698369.56521739,1698369.56521739,1698369.56521739,1698369.56521739,1698369.56521739
"1798",13023.92,"VU",9674.1738255553,9674.1738255553,9674.1738255553,9674.1738255553,9674.1738255553
"1799",13055.04,"LC",36967.2100846549,36967.2100846549,36967.2100846549,36967.2100846549,36967.2100846549
"1800",13092.64,"LC",43969.9597235169,43969.9597235169,43969.9597235169,43969.9597235169,43969.9597235169
"1801",13108.08,"LC",51126.7047560617,51126.7047560617,51126.7047560617,51126.7047560617,51126.7047560617
"1802",13114.96,"LC",91138.8021171544,91138.8021171544,91138.8021171544,91138.8021171544,91138.8021171544
"1803",13137.28,"LC",53341.7257648537,53341.7257648537,53341.7257648537,53341.7257648537,53341.7257648537
"1804",13152.64,"EN",37473.1832532344,37473.1832532344,37473.1832532344,37473.1832532344,37473.1832532344
"1805",13171.12,"EN",26582.312129509,26582.312129509,26582.312129509,26582.312129509,26582.312129509
"1806",13180.64,"EN",15250.5280495337,15250.5280495337,15250.5280495337,15250.5280495337,15250.5280495337
"1807",13184.16,"LC",19007.2512663581,19007.2512663581,19007.2512663581,19007.2512663581,19007.2512663581
"1808",13202.48,"LC",31832.4340670709,31832.4340670709,31832.4340670709,31832.4340670709,31832.4340670709
"1809",13206.4,"LC",381650.255705671,381650.255705671,381650.255705671,381650.255705671,381650.255705671
"1810",13207.28,"LC",55841.7444960981,55841.7444960981,55841.7444960981,55841.7444960981,55841.7444960981
"1811",13214.56,"LC",38685.8419489927,38685.8419489927,38685.8419489927,38685.8419489927,38685.8419489927
"1812",13216.8,"CR",57703.820714229,57703.820714229,57703.820714229,57703.820714229,57703.820714229
"1813",13231.52,"LC",1002951.1838585,1002951.1838585,1002951.1838585,1002951.1838585,1002951.1838585
"1814",13233.92,"LC",47387.9748275078,47387.9748275078,47387.9748275078,47387.9748275078,47387.9748275078
"1815",13245.6,"LC",31266.1215939469,31266.1215939469,31266.1215939469,31266.1215939469,31266.1215939469
"1816",13252.24,"LC",17920.2637862829,17920.2637862829,17920.2637862829,17920.2637862829,17920.2637862829
"1817",13260,"LC",11529.138456306,11529.138456306,11529.138456306,11529.138456306,11529.138456306
"1818",13262.88,"LC",66487.7039302544,66487.7039302544,66487.7039302544,66487.7039302544,66487.7039302544
"1819",13272.48,"LC",61344.4244052658,61344.4244052658,61344.4244052658,61344.4244052658,61344.4244052658
"1820",13277.44,"VU",18014.8532465017,18014.8532465017,18014.8532465017,18014.8532465017,18014.8532465017
"1821",13278,"LC",35376.9413096544,35376.9413096544,35376.9413096544,35376.9413096544,35376.9413096544
"1822",13279.68,"CR",10395.6047383166,10395.6047383166,10395.6047383166,10395.6047383166,10395.6047383166
"1823",13294,"NT",70188.9838389865,70188.9838389865,70188.9838389865,70188.9838389865,70188.9838389865
"1824",13303.68,"LC",342829.716479825,342829.716479825,342829.716479825,342829.716479825,342829.716479825
"1825",13306.96,"LC",47005.5137467625,47005.5137467625,47005.5137467625,47005.5137467625,47005.5137467625
"1826",13345.68,"VU",43677.8496521059,43677.8496521059,43677.8496521059,43677.8496521059,43677.8496521059
"1827",13354.8,"NT",79007.3516340696,79007.3516340696,79007.3516340696,79007.3516340696,79007.3516340696
"1828",13355.04,"LC",12136.18007664,12136.18007664,12136.18007664,12136.18007664,12136.18007664
"1829",13358.64,"CR",12378.3440870198,12378.3440870198,12378.3440870198,12378.3440870198,12378.3440870198
"1830",13365.52,"LC",30510.8275299197,30510.8275299197,30510.8275299197,30510.8275299197,30510.8275299197
"1831",13365.84,"EN",69620.9141226024,69620.9141226024,69620.9141226024,69620.9141226024,69620.9141226024
"1832",13366.96,"LC",32479.1321575888,32479.1321575888,32479.1321575888,32479.1321575888,32479.1321575888
"1833",13367.2,"NT",15170.7083962286,15170.7083962286,15170.7083962286,15170.7083962286,15170.7083962286
"1834",13378.88,"LC",24856.6084400614,24856.6084400614,24856.6084400614,24856.6084400614,24856.6084400614
"1835",13380.4,"LC",32098.3493423851,32098.3493423851,32098.3493423851,32098.3493423851,32098.3493423851
"1836",13392.8,"LC",484488.49521507,484488.49521507,484488.49521507,484488.49521507,484488.49521507
"1837",13394.48,"VU",193661.460401073,193661.460401073,193661.460401073,193661.460401073,193661.460401073
"1838",13396.56,"LC",49532.4140117293,49532.4140117293,49532.4140117293,49532.4140117293,49532.4140117293
"1839",13400.32,"LC",24211.7560181346,24211.7560181346,24211.7560181346,24211.7560181346,24211.7560181346
"1840",13424.4,"LC",15381.7165226553,15381.7165226553,15381.7165226553,15381.7165226553,15381.7165226553
"1841",13431.44,"LC",22072.4971167801,22072.4971167801,22072.4971167801,22072.4971167801,22072.4971167801
"1842",13452.88,"LC",31161.8703354575,31161.8703354575,31161.8703354575,31161.8703354575,31161.8703354575
"1843",13456.88,"EN",35074.489446963,35074.489446963,35074.489446963,35074.489446963,35074.489446963
"1844",13475.04,"LC",36508.3421561827,36508.3421561827,36508.3421561827,36508.3421561827,36508.3421561827
"1845",13478.96,"LC",61096.2189077523,61096.2189077523,61096.2189077523,61096.2189077523,61096.2189077523
"1846",13479.6,"LC",70378.6724471016,70378.6724471016,70378.6724471016,70378.6724471016,70378.6724471016
"1847",13501.92,"VU",40168.3858735821,40168.3858735821,40168.3858735821,40168.3858735821,40168.3858735821
"1848",13510.8,"LC",9279.60134832608,9279.60134832608,9279.60134832608,9279.60134832608,9279.60134832608
"1849",13514.24,"LC",41989.8132713004,41989.8132713004,41989.8132713004,41989.8132713004,41989.8132713004
"1850",13558.48,"LC",421088.534917188,421088.534917188,421088.534917188,421088.534917188,421088.534917188
"1851",13561.84,"LC",287825.692760464,287825.692760464,287825.692760464,287825.692760464,287825.692760464
"1852",13577.12,"EN",30736.8388698064,30736.8388698064,30736.8388698064,30736.8388698064,30736.8388698064
"1853",13598.88,"LC",54187.4723982563,54187.4723982563,54187.4723982563,54187.4723982563,54187.4723982563
"1854",13603.28,"LC",27428.0698867221,27428.0698867221,27428.0698867221,27428.0698867221,27428.0698867221
"1855",13616.4,"LC",36379.5110593714,36379.5110593714,36379.5110593714,36379.5110593714,36379.5110593714
"1856",13618,"LC",32768.6207687518,32768.6207687518,32768.6207687518,32768.6207687518,32768.6207687518
"1857",13645.6,"LC",173903.97022764,173903.97022764,173903.97022764,173903.97022764,173903.97022764
"1858",13658.8,"EN",14205.352576851,14205.352576851,14205.352576851,14205.352576851,14205.352576851
"1859",13661.36,"NT",25808.2831684829,25808.2831684829,25808.2831684829,25808.2831684829,25808.2831684829
"1860",13669.2,"LC",59849.8666096098,59849.8666096098,59849.8666096098,59849.8666096098,59849.8666096098
"1861",13677.36,"LC",7496.58905198135,7496.58905198135,7496.58905198135,7496.58905198135,7496.58905198135
"1862",13681.28,"LC",147080.993826275,147080.993826275,147080.993826275,147080.993826275,147080.993826275
"1863",13695.04,"LC",19788.069772734,19788.069772734,19788.069772734,19788.069772734,19788.069772734
"1864",13707.92,"LC",16945.777747652,16945.777747652,16945.777747652,16945.777747652,16945.777747652
"1865",13712.24,"EN",636402.543700967,636402.543700967,636402.543700967,636402.543700967,636402.543700967
"1866",13734.96,"LC",101709.223500933,101709.223500933,101709.223500933,101709.223500933,101709.223500933
"1867",13741.76,"CR",8521.35344656792,8521.35344656792,8521.35344656792,8521.35344656792,8521.35344656792
"1868",13743.36,"LC",63961.6230261843,63961.6230261843,63961.6230261843,63961.6230261843,63961.6230261843
"1869",13777.76,"LC",28238.815664071,28238.815664071,28238.815664071,28238.815664071,28238.815664071
"1870",13778.72,"LC",16083.5702309199,16083.5702309199,16083.5702309199,16083.5702309199,16083.5702309199
"1871",13780.16,"VU",35051.4379852433,35051.4379852433,35051.4379852433,35051.4379852433,35051.4379852433
"1872",13782.96,"LC",14798.7006740808,14798.7006740808,14798.7006740808,14798.7006740808,14798.7006740808
"1873",13805.6,"LC",75612.7944409474,75612.7944409474,75612.7944409474,75612.7944409474,75612.7944409474
"1874",13811.92,"LC",249253.796446887,249253.796446887,249253.796446887,249253.796446887,249253.796446887
"1875",13813.52,"LC",20253.9849715432,20253.9849715432,20253.9849715432,20253.9849715432,20253.9849715432
"1876",13819.04,"LC",164160.483288463,164160.483288463,164160.483288463,164160.483288463,164160.483288463
"1877",13830.4,"LC",113325.683849673,113325.683849673,113325.683849673,113325.683849673,113325.683849673
"1878",13860.64,"EN",4235.6728366301,4235.6728366301,4235.6728366301,4235.6728366301,4235.6728366301
"1879",13878.16,"LC",95202.7342225269,95202.7342225269,95202.7342225269,95202.7342225269,95202.7342225269
"1880",13880,"LC",57191.6334359447,57191.6334359447,57191.6334359447,57191.6334359447,57191.6334359447
"1881",13892.24,"LC",68746.2404399759,68746.2404399759,68746.2404399759,68746.2404399759,68746.2404399759
"1882",13897.44,"LC",73046.9527550571,73046.9527550571,73046.9527550571,73046.9527550571,73046.9527550571
"1883",13898.8,"LC",27516.5615304712,27516.5615304712,27516.5615304712,27516.5615304712,27516.5615304712
"1884",13919.84,"LC",70741.3695529145,70741.3695529145,70741.3695529145,70741.3695529145,70741.3695529145
"1885",13926.32,"LC",18593.8407902382,18593.8407902382,18593.8407902382,18593.8407902382,18593.8407902382
"1886",13927.84,"LC",293573.672313067,293573.672313067,293573.672313067,293573.672313067,293573.672313067
"1887",13942.64,"LC",9544.55757396436,9544.55757396436,9544.55757396436,9544.55757396436,9544.55757396436
"1888",13954.72,"EN",26499.1917746509,26499.1917746509,26499.1917746509,26499.1917746509,26499.1917746509
"1889",13969.12,"LC",120852.493489072,120852.493489072,120852.493489072,120852.493489072,120852.493489072
"1890",13971.28,"LC",52192.2030067928,52192.2030067928,52192.2030067928,52192.2030067928,52192.2030067928
"1891",13974.88,"LC",487011.405807124,487011.405807124,487011.405807124,487011.405807124,487011.405807124
"1892",13983.2,"LC",23152.1676216936,23152.1676216936,23152.1676216936,23152.1676216936,23152.1676216936
